clade_name	EFF1	EFF2	EFF3	INF1	INF2	INF3	SLU1	SLU2	SLU3
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__Fonsibacter|s__Fonsibacter_sp000371845|t__GCA_000371845.1	0.0965	0.1162	0.0209	0.0	0.0079	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__Fonsibacter|s__Fonsibacter_sp000419485	0.0776	0.0957	0.0124	0.0056	0.0119	0.0087	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__Fonsibacter|s__Fonsibacter_sp000419485|t__GCA_000419485.1	0.0776	0.0957	0.0124	0.0056	0.0119	0.0087	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__Fonsibacter|s__Fonsibacter_sp018658635	0.0	0.0	0.0	0.0	0.0038	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__Fonsibacter|s__Fonsibacter_sp018658635|t__GCA_018658635.1	0.0	0.0	0.0	0.0	0.0038	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__IMCC9063	0.0	0.0402	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__IMCC9063|s__IMCC9063_sp008638225	0.0	0.0402	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__IMCC9063|s__IMCC9063_sp008638225|t__GCA_008638225.1	0.0	0.0402	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32	0.3294999999999999	0.407	0.1126	0.1817	0.2214	0.1931	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239	0.3294999999999999	0.407	0.1126	0.1817	0.2214	0.1931	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__51-20	0.0492	0.03	0.0	0.0252	0.0362	0.0263	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__51-20|s__51-20_sp001917175	0.0492	0.03	0.0	0.0252	0.0362	0.0263	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__51-20|s__51-20_sp001917175|t__GCA_001917175.1	0.0492	0.03	0.0	0.0252	0.0362	0.0263	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAG-267	0.0626	0.0622	0.0	0.0254	0.0315	0.0337	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAG-267|s__CAG-267_sp001917135	0.0626	0.0622	0.0	0.0254	0.0315	0.0337	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAG-267|s__CAG-267_sp001917135|t__GCA_001917135.1	0.0626	0.0622	0.0	0.0254	0.0315	0.0337	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAZU01	0.044	0.0742	0.0226	0.0316	0.0395	0.0304	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAZU01|s__CAZU01_sp000432275	0.044	0.0742	0.0226	0.0316	0.0395	0.0304	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAZU01|s__CAZU01_sp000432275|t__GCA_000432275.1	0.044	0.0742	0.0226	0.0316	0.0395	0.0304	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__HGM16780	0.0	0.0	0.0	0.0018	0.0079	0.0013	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__HGM16780|s__HGM16780_sp900538765	0.0	0.0	0.0	0.0018	0.0079	0.0013	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__HGM16780|s__HGM16780_sp900538765|t__GCA_900538765.1	0.0	0.0	0.0	0.0018	0.0079	0.0013	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__MGBC133411	0.0	0.0275	0.0	0.0062	0.0072	0.002	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__MGBC133411|s__MGBC133411_sp900540425	0.0	0.0275	0.0	0.0062	0.0072	0.002	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__MGBC133411|s__MGBC133411_sp900540425|t__GCA_900540425.1	0.0	0.0275	0.0	0.0062	0.0072	0.002	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__Scatacola_A	0.1114	0.1469	0.0796	0.0569	0.0554	0.0663	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__Scatacola_A|s__Scatacola_A_faecigallinarum	0.1114	0.1469	0.0796	0.0569	0.0554	0.0663	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__Scatacola_A|s__Scatacola_A_faecigallinarum|t__GCA_018713605.1	0.1114	0.1469	0.0796	0.0569	0.0554	0.0663	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__Scatocola	0.0623	0.0662	0.0104	0.0346	0.0437	0.0331	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__Scatocola|s__Scatocola_faecipullorum	0.0623	0.0662	0.0104	0.0346	0.0437	0.0331	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__Scatocola|s__Scatocola_faecipullorum|t__GCA_018714685.1	0.0623	0.0662	0.0104	0.0346	0.0437	0.0331	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Reyranellales	0.0163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Reyranellales|f__Reyranellaceae	0.0163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Reyranellales|f__Reyranellaceae|g__Reyranella	0.0163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Reyranellales|f__Reyranellaceae|g__Reyranella|s__Reyranella_sp902825855	0.0163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Reyranellales|f__Reyranellaceae|g__Reyranella|s__Reyranella_sp902825855|t__GCA_902825855.1	0.0163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales	0.4068	0.7504000000000001	0.7023999999999999	0.1957999999999999	0.3394999999999999	0.6717999999999998	0.1993	0.1663	0.2544
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Aestuariivirgaceae	0.0865	0.1112	0.129	0.0	0.0	0.0369	0.0363	0.0378999999999999	0.0474
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Aestuariivirgaceae|g__Aestuariivirga	0.0865	0.1112	0.129	0.0	0.0	0.0369	0.0363	0.0378999999999999	0.0474
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Aestuariivirgaceae|g__Aestuariivirga|s__Aestuariivirga_sp016710435	0.038	0.0585	0.077	0.0	0.0	0.0102	0.0114	0.013	0.0099
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Aestuariivirgaceae|g__Aestuariivirga|s__Aestuariivirga_sp016710435|t__GCA_016710435.1	0.038	0.0585	0.077	0.0	0.0	0.0102	0.0114	0.013	0.0099
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Aestuariivirgaceae|g__Aestuariivirga|s__Aestuariivirga_sp937868035	0.0	0.0	0.0126	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Aestuariivirgaceae|g__Aestuariivirga|s__Aestuariivirga_sp937868035|t__GCA_937868035.1	0.0	0.0	0.0126	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Aestuariivirgaceae|g__Aestuariivirga|s__Aestuariivirga_sp963205315	0.0485	0.0527	0.0394	0.0	0.0	0.0267	0.0249	0.0249	0.0375
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Aestuariivirgaceae|g__Aestuariivirga|s__Aestuariivirga_sp963205315|t__GCA_963205315.1	0.0485	0.0527	0.0394	0.0	0.0	0.0267	0.0249	0.0249	0.0375
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Ancalomicrobiaceae	0.0277	0.0334	0.0496	0.0	0.0	0.0062	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Ancalomicrobiaceae|g__Prosthecomicrobium_A	0.0277	0.0334	0.0496	0.0	0.0	0.0062	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Ancalomicrobiaceae|g__Prosthecomicrobium_A|s__Prosthecomicrobium_A_hirschii	0.0277	0.0334	0.0496	0.0	0.0	0.0062	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Ancalomicrobiaceae|g__Prosthecomicrobium_A|s__Prosthecomicrobium_A_hirschii|t__GCF_001305515.1	0.0277	0.0334	0.0496	0.0	0.0	0.0062	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae	0.0	0.0	0.0	0.024	0.022	0.0254	0.0	0.0	0.0036
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae|g__Bosea	0.0	0.0	0.0	0.024	0.022	0.0254	0.0	0.0	0.0036
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae|g__Bosea|s__Bosea_sp017308015	0.0	0.0	0.0	0.0027	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae|g__Bosea|s__Bosea_sp017308015|t__GCF_017308015.1	0.0	0.0	0.0	0.0027	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae|g__Bosea|s__Bosea_sp017308075	0.0	0.0	0.0	0.0069	0.0084	0.0093	0.0	0.0	0.0036
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae|g__Bosea|s__Bosea_sp017308075|t__GCF_017308075.1	0.0	0.0	0.0	0.0069	0.0084	0.0093	0.0	0.0	0.0036
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae|g__Bosea|s__Bosea_sp024655635	0.0	0.0	0.0	0.0144	0.0136	0.0161	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae|g__Bosea|s__Bosea_sp024655635|t__GCF_024655635.1	0.0	0.0	0.0	0.0144	0.0136	0.0161	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Devosiaceae	0.0321	0.023	0.0197	0.0	0.0	0.0042	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Devosiaceae|g__Devosia_A	0.0321	0.023	0.0197	0.0	0.0	0.0042	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Devosiaceae|g__Devosia_A|s__Devosia_A_sp001899065	0.0321	0.023	0.0197	0.0	0.0	0.0042	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Devosiaceae|g__Devosia_A|s__Devosia_A_sp001899065|t__GCF_001899065.1	0.0321	0.023	0.0197	0.0	0.0	0.0042	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae	0.0	0.0137	0.0	0.0	0.0	0.0053	0.0139999999999999	0.0113	0.022
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Hyphomicrobium_B	0.0	0.0137	0.0	0.0	0.0	0.0034	0.0139999999999999	0.0098	0.0197
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Hyphomicrobium_B|s__Hyphomicrobium_B_denitrificans	0.0	0.0	0.0	0.0	0.0	0.0	0.0093	0.0082	0.0145
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Hyphomicrobium_B|s__Hyphomicrobium_B_denitrificans|t__GCF_000143145.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0093	0.0082	0.0145
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Hyphomicrobium_B|s__Hyphomicrobium_B_sp016716675	0.0	0.0137	0.0	0.0	0.0	0.0034	0.0047	0.0016	0.0052
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Hyphomicrobium_B|s__Hyphomicrobium_B_sp016716675|t__GCA_016716675.1	0.0	0.0137	0.0	0.0	0.0	0.0034	0.0047	0.0016	0.0052
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Hyphomicrobium_C	0.0	0.0	0.0	0.0	0.0	0.0019	0.0	0.0015	0.0023
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Hyphomicrobium_C|s__Hyphomicrobium_C_zavarzinii	0.0	0.0	0.0	0.0	0.0	0.0019	0.0	0.0015	0.0023
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Hyphomicrobium_C|s__Hyphomicrobium_C_zavarzinii|t__GCF_000383415.1	0.0	0.0	0.0	0.0	0.0	0.0019	0.0	0.0015	0.0023
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Pleomorphomonadaceae	0.1043	0.3037	0.3661	0.0404	0.2026	0.4036	0.0012	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Pleomorphomonadaceae|g__Pleomorphomonas	0.1043	0.3037	0.3661	0.0404	0.2026	0.4036	0.0012	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Pleomorphomonadaceae|g__Pleomorphomonas|s__Pleomorphomonas_sp937868725	0.0	0.0	0.0	0.0087	0.0058	0.0157	0.0012	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Pleomorphomonadaceae|g__Pleomorphomonas|s__Pleomorphomonas_sp937868725|t__GCA_937868725.1	0.0	0.0	0.0	0.0087	0.0058	0.0157	0.0012	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Pleomorphomonadaceae|g__Pleomorphomonas|s__Pleomorphomonas_sp950100655	0.1043	0.3037	0.3661	0.0317	0.1968	0.3879	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Pleomorphomonadaceae|g__Pleomorphomonas|s__Pleomorphomonas_sp950100655|t__GCF_950100655.1	0.1043	0.3037	0.3661	0.0317	0.1968	0.3879	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae	0.0	0.0257	0.0476	0.1148	0.0841999999999999	0.1184	0.0132	0.0243999999999999	0.0279
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Agrobacterium	0.0	0.0	0.0	0.0	0.0	0.0065	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Agrobacterium|s__Agrobacterium_cucumeris	0.0	0.0	0.0	0.0	0.0	0.0039	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Agrobacterium|s__Agrobacterium_cucumeris|t__GCF_030036535.1	0.0	0.0	0.0	0.0	0.0	0.0039	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Agrobacterium|s__Agrobacterium_pusense	0.0	0.0	0.0	0.0	0.0	0.0026	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Agrobacterium|s__Agrobacterium_pusense|t__GCF_900102105.1	0.0	0.0	0.0	0.0	0.0	0.0026	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Allorhizobium	0.0	0.0	0.0	0.0229	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Allorhizobium|s__Allorhizobium_selenitireducens_A	0.0	0.0	0.0	0.0229	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Allorhizobium|s__Allorhizobium_selenitireducens_A|t__GCF_900492185.1	0.0	0.0	0.0	0.0229	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Ectorhizobium	0.0	0.0	0.0119	0.0102	0.015	0.0227	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Ectorhizobium|s__Ectorhizobium_borbori	0.0	0.0	0.0	0.0053	0.0089	0.0142	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Ectorhizobium|s__Ectorhizobium_borbori|t__GCF_014196535.1	0.0	0.0	0.0	0.0053	0.0089	0.0142	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Ectorhizobium|s__Ectorhizobium_sp020161665	0.0	0.0	0.0119	0.0049	0.0061	0.0085	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Ectorhizobium|s__Ectorhizobium_sp020161665|t__GCA_020161665.1	0.0	0.0	0.0119	0.0049	0.0061	0.0085	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Mesorhizobium	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Mesorhizobium_G	0.0	0.0078	0.0	0.0015	0.0017	0.0033	0.0023	0.0048	0.0024
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Mesorhizobium_G|s__Mesorhizobium_G_denitrificans	0.0	0.0078	0.0	0.0015	0.0017	0.0033	0.0023	0.0048	0.0024
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Mesorhizobium_G|s__Mesorhizobium_G_denitrificans|t__GCF_003403035.1	0.0	0.0078	0.0	0.0015	0.0017	0.0033	0.0023	0.0048	0.0024
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Mesorhizobium_I	0.0	0.0179	0.0357	0.0	0.0	0.0059	0.0059	0.0056	0.0091
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Mesorhizobium_I|s__Mesorhizobium_I_sp023953845	0.0	0.0179	0.0357	0.0	0.0	0.0059	0.0059	0.0056	0.0091
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Mesorhizobium_I|s__Mesorhizobium_I_sp023953845|t__GCA_023953845.1	0.0	0.0179	0.0357	0.0	0.0	0.0059	0.0059	0.0056	0.0091
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Mesorhizobium|s__Mesorhizobium_sp003242525	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Mesorhizobium|s__Mesorhizobium_sp003242525|t__GCA_003242525.1	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Pseudochrobactrum	0.0	0.0	0.0	0.0012	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Pseudochrobactrum|s__Pseudochrobactrum_saccharolyticum	0.0	0.0	0.0	0.0012	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Pseudochrobactrum|s__Pseudochrobactrum_saccharolyticum|t__GCF_008801715.1	0.0	0.0	0.0	0.0012	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium_C	0.0	0.0	0.0	0.0079	0.0087	0.0082	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium_C|s__Rhizobium_C_sp017305935	0.0	0.0	0.0	0.0079	0.0087	0.0082	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium_C|s__Rhizobium_C_sp017305935|t__GCF_029601685.1	0.0	0.0	0.0	0.0079	0.0087	0.0082	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Shinella	0.0	0.0	0.0	0.0711	0.0564999999999999	0.0718	0.005	0.0139999999999999	0.0163999999999999
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Shinella|s__Shinella_sp001262505	0.0	0.0	0.0	0.0099	0.0082	0.0114	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Shinella|s__Shinella_sp001262505|t__GCF_001262505.1	0.0	0.0	0.0	0.0099	0.0082	0.0114	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Shinella|s__Shinella_sp024704725	0.0	0.0	0.0	0.0088	0.0	0.0084	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Shinella|s__Shinella_sp024704725|t__GCF_024704725.1	0.0	0.0	0.0	0.0088	0.0	0.0084	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Shinella|s__Shinella_zoogloeoides	0.0	0.0	0.0	0.0273	0.0292	0.0284	0.0	0.0059	0.006
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Shinella|s__Shinella_zoogloeoides_B	0.0	0.0	0.0	0.0251	0.0191	0.0236	0.005	0.0081	0.0104
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Shinella|s__Shinella_zoogloeoides_B|t__GCF_022682305.1	0.0	0.0	0.0	0.0251	0.0191	0.0236	0.005	0.0081	0.0104
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Shinella|s__Shinella_zoogloeoides|t__GCF_020883495.1	0.0	0.0	0.0	0.0273	0.0292	0.0284	0.0	0.0059	0.006
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Stappiaceae	0.0	0.0	0.0	0.007	0.0159	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Stappiaceae|g__Pannonibacter	0.0	0.0	0.0	0.007	0.0159	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Stappiaceae|g__Pannonibacter|s__Pannonibacter_phragmitetus	0.0	0.0	0.0	0.007	0.0159	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Stappiaceae|g__Pannonibacter|s__Pannonibacter_phragmitetus|t__GCF_000382365.1	0.0	0.0	0.0	0.007	0.0159	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae	0.1562	0.2397	0.0904	0.0096	0.0148	0.0718	0.1346	0.0927	0.1535
